GalaxyID	Class1.1	Class1.2	Class1.3	Class2.1	Class2.2	Class3.1	Class3.2	Class4.1	Class4.2	Class5.1	Class5.2	Class5.3	Class5.4	Class6.1	Class6.2	Class7.1	Class7.2	Class7.3	Class8.1	Class8.2	Class8.3	Class8.4	Class8.5	Class8.6	Class8.7	Class9.1	Class9.2	Class9.3	Class10.1	Class10.2	Class10.3	Class11.1	Class11.2	Class11.3	Class11.4	Class11.5	Class11.6
102799	0.501004	0.498996	0	0	0.498996	0.019738785	0.479257215	0.24150608	0.25748992	0	0.124647704	0.314621968	0.059726328	0.146297	0.853703	0.292001664	0.209002336	0	0.041799101	0	0	0	0.062698652	0.020899551	0.020899551	0	0	0	0.106993714	0.097380082	0.037132284	0.081254238	0.066492178	0	0	0	0.093759664
102804	0.803426	0.167448	0.029126	0	0.167448	0	0.167448	0.045545521	0.121902479	0	0.033080692	0.103131558	0.03123575	0.121158	0.878842	0.408133177	0.395292823	0	0	0.0969264	0	0	0.0242316	0	0	0	0	0	0.045545521	0	0	0	0	0	0	0	0.045545521
102808	0.567259	0.406365	0.026376	0.01908737	0.38727763	0	0.38727763	0	0.38727763	0	0.114978855	0.272298774	0	0.082949	0.917051	0.481904673	0.085354327	0	0	0	0	0.046168252	0.036780748	0	0	0	0.01908737	0	0	0	0	0	0	0	0	0	0
102812	0.358125	0.641875	0	0.534681875	0.107193125	0	0.107193125	0	0.107193125	0	0	0.059825769	0.047367356	0.465058	0.534942	0	0.146687284	0.211437716	0.02886336	0.058192708	0	0.02886336	0.176718785	0.172419323	0	0.320809125	0.160404563	0.053468188	0	0	0	0	0	0	0	0	0
102822	0.463287	0.500088	0.036624	0	0.500088	0	0.500088	0	0.500088	0.057570131	0.323110858	0.119407012	0	0.563275	0.436725	0.399830116	0.063456884	0	0	0.03492305	0.52835195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102834	0.635202	0.334732	0.030065	0	0.334732	0.259080894	0.075651106	0.263893002	0.070838998	0	0	0.232652464	0.102079536	0.380002	0.619998	0.481824219	0.153377781	0	0	0	0.054340286	0	0.216981142	0.108680572	0	0	0	0	0.263893002	0	0	0	0.263893002	0	0	0	0
102839	0.771294	0.180726	0.04798	0	0.180726	0	0.180726	0	0.180726	0	0.058838422	0.068723772	0.053163806	0.033347	0.966653	0	0.731774438	0.039519562	0	0	0.033347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102843	0.74002	0.240034	0.019946	0	0.240034	0.132037183	0.107996817	0.120874401	0.119159599	0	0	0.240034	0	0.074163	0.925837	0.410503154	0.329516846	0	0.0370815	0	0.0370815	0	0	0	0	0	0	0	0	0.120874401	0	0	0	0	0	0	0.120874401
102863	0.258245	0.73253	0.009226	0.557480969	0.175049031	0	0.175049031	0.175049031	0	0	0	0	0.175049031	0.044945	0.955055	0	0.094750865	0.163494135	0	0	0.044945	0	0	0	0	0.425521878	0.043043663	0.088915985	0.175049031	0	0	0	0	0	0	0	0.175049031
102871	0.501208	0.459156	0.039636	0.1801044	0.2790516	0	0.2790516	0	0.2790516	0	0.2790516	0	0	0.258597	0.741403	0	0.130161713	0.371046287	0	0.074107435	0.036661555	0	0.104070552	0.043757457	0	0.1801044	0	0	0	0	0	0	0	0	0	0	0
102874	0.113375	0.886502	1.24E-04	0.550995567	0.335506433	0.210410847	0.125095587	0	0.335506433	0	0.152283686	0.183222747	0	0.294739	0.705261	0	0	0.113375	0	0	0.049172192	0	0.196394617	0	0.049172192	0.550995567	0	0	0	0	0	0	0	0	0	0	0
102919	0.364348	0.635652	0	0	0.635652	0	0.635652	0.018271817	0.617380183	0.0327329	0.187092724	0.415826376	0	0.588275	0.411725	0.124971364	0.239376636	0	0.485429823	0.02879665	0.02879665	0	0.045251878	0	0	0	0	0	0.014233489	0.004038327	0	0	0.008585963	0	0	0	0.009685854
102928	0.909	0.091	0	0	0.091	0	0.091	0	0.091	0	0	0.0455	0.0455	0.227	0.773	0.86355	0.04545	0	0	0.0454	0.0681	0	0.0908	0.0227	0	0	0	0	0	0	0	0	0	0	0	0	0
102933	0.816184	0.146853	0.036963	0	0.146853	0.024524451	0.122328549	0	0.146853	0	0	0.122328549	0.024524451	0.039012	0.960988	0.1224276	0.6937564	0	0	0	0	0	0.039012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102964	0.071882	0.915685	0.012434	0.774231813	0.141453187	0	0.141453187	0.092582243	0.048870945	0	0.062944971	0.078508216	0	0.198542	0.801458	0	0.008469281	0.063412719	0	0	0	0	0	0	0.198542	0.671857463	0	0.10237435	0.060129574	0	0.032452668	0	0.045647212	0	0	0	0.046935031
102974	0.180686	0.808666	0.010648	0.12424587	0.68442013	0	0.68442013	0	0.68442013	0	0.138173473	0.546246656	0	0.105146	0.894854	0.003715085	0.072979075	0.10399184	0.022921828	0	0.041112086	0	0.041112086	0	0	0.108956919	0.015288951	0	0	0	0	0	0	0	0	0	0
102977	0.805	0.146	0.049	0	0.146	0.073	0.073	0.048618	0.097382	0	0.048618	0.097382	0	0.231	0.769	0.61019	0.19481	0	0.076999923	0.051333282	0.051333282	0	0.051333282	0	0	0	0	0	0.024309	0.024309	0	0	0.024309	0	0	0	0.024309
102982	0.176454	0.823546	0	0.674759238	0.148786762	0	0.148786762	0.086348695	0.062438067	0.148786762	0	0	0	0.086054	0.913946	0	0.026287058	0.150166942	0.028655982	0	0.057398018	0	0	0	0	0.393858992	0.112682094	0.168218153	0	0.086348695	0	0	0	0	0	0	0.086348695
102990	0.041385	0.958615	0	0.05546834	0.90314666	0.297148798	0.605997862	0.629955633	0.273191027	0	0.167689047	0.708133814	0.027323799	0.213239	0.786761	0.012183661	0.029201339	0	0.123616354	0	0.033547399	0.028080591	0.027994656	0	0	0.05546834	0	0	0.454658509	0.158957965	0.016339159	0	0.145262099	0.070131071	0	0.275443691	0.139118772
102998	0.457237	0.480463	0.0623	0	0.480463	0.200252654	0.280210346	0	0.480463	0	0	0.415602897	0.064860103	0.61453	0.38547	0.17078625	0.28645075	0	0.058341635	0.039243271	0	0.028524639	0.202264561	0.28615528	0	0	0	0	0	0	0	0	0	0	0	0	0
103019	0.188775	0.788515	0.02271	0	0.788515	0.159927401	0.628587599	0.671949616	0.116565384	0.141465111	0.495783537	0.151266352	0	0.098437	0.901563	0	0.188775	0	0	0	0	0.063294991	0.035142009	0	0	0	0	0	0.369713398	0.257211562	0.045024656	0.027842904	0.113873958	0.114070167	0.151993659	0	0.264168256
103037	0.148617	0.851383	0	0	0.851383	0.099578607	0.751804393	0.640544811	0.210838189	0	0.614366487	0.135208134	0.101808379	0.228136	0.771864	0.033545532	0.115071468	0	0.043082799	0.039057339	0.039057339	0.077883349	0	0.029055401	0	0	0	0	0.266964345	0.373580466	0	0	0.182927428	0	0.125268787	0	0.332347956
103040	0.099171	0.900829	0	0.900829	0	0	0	0	0	0	0	0	0	0.096035	0.903965	0	0.010805871	0.088365129	0	0	0.0480175	0.0480175	0	0	0	0.665712631	0.235116369	0	0	0	0	0	0	0	0	0	0
103072	0.770706	0.229294	0	0.092607719	0.136686281	0.055861359	0.080824921	0	0.136686281	0	0	0.136686281	0	0.066194	0.933806	0.02245529	0.74825071	0	0	0	0	0.033097	0.033097	0	0	0.04630386	0.04630386	0	0	0	0	0	0	0	0	0	0
103075	0.007953	0.979745	0.012302	0	0.979745	0.919864945	0.059880055	0.935191096	0.044553904	0	0.629973096	0.349771904	0	0.067207	0.932793	0.007953	0	0	0	0.022402311	0	0.022402311	0.022402311	0	0	0	0	0	0.234925614	0.650310379	0.049955103	0	0.935191096	0	0	0	0
103132	0.229576	0.770424	0	0.616927034	0.153496966	0	0.153496966	0.053048705	0.100448261	0.069638657	0.083858309	0	0	0.068494	0.931506	0	0.00895025	0.22062575	0	0	0.034247	0.034247	0	0	0	0	0	0.616927034	0.053048705	0	0	0.053048705	0	0	0	0	0
103159	0.381227	0.618773	0	0.058845931	0.559927069	0.342540424	0.217386645	0.315335247	0.244591822	0	0.263194839	0.221358208	0.075374022	0.083177	0.916823	0	0.194210377	0.187016623	0	0	0.0415885	0	0.0415885	0	0	0.058845931	0	0	0	0.092854563	0.222480684	0	0.207117551	0	0	0	0.108217696
103167	0.378345	0.577706	0.043949	0.048346482	0.529359518	0.204324304	0.325035214	0.254103156	0.275256362	0	0.436501389	0.092858129	0	0.040892	0.959108	0	0.234606816	0.143738184	0	0	0	0	0	0.040892	0	0	0	0.048346482	0	0	0.254103156	0	0.093910174	0	0	0	0.160192982
103191	0.748594	0.251406	0	0.034442622	0.216963378	0	0.216963378	0	0.216963378	0	0.116129431	0.100833947	0	0.042273	0.957727	0.537490492	0.211103508	0	0	0	0	0	0.042273	0	0	0.034442622	0	0	0	0	0	0	0	0	0	0	0
103224	0.552642	0.435214	0.012144	0.020442437	0.414771563	0	0.414771563	0	0.414771563	0	0	0.414771563	0	0	1	0.39946898	0.15317302	0	0	0	0	0	0	0	0	0.020442437	0	0	0	0	0	0	0	0	0	0	0
103233	0.688587	0.264818	0.046595	0.059309169	0.205508831	0	0.205508831	0	0.205508831	0	0.074389881	0.13111895	0	0.050763	0.949237	0.303039564	0.385547436	0	0	0.02487387	0	0	0.02588913	0	0	0.05705542	0.002253748	0	0	0	0	0	0	0	0	0	0
103246	0.203818	0.784712	0.01147	0.346024249	0.438687751	0.152707206	0.285980545	0.100311657	0.338376093	0	0.26040461	0.165036964	0.013246615	0.150127	0.849873	0	0.14965357	0.05416443	0	0	0	0	0.067034258	0.052985523	0.030107219	0.237879561	0.049530257	0.058614432	0.048419534	0.051892123	0	0.027839494	0.046952376	0	0	0.025519787	0
103255	0.260065	0.712837	0.027098	0.654030799	0.058806201	0	0.058806201	0.020070204	0.038735998	0	0.009339483	0	0.049466718	0.158262	0.841738	7.80E-04	0	0.259284805	0.001106726	0	0	0.040790764	0.061186147	0.055178205	0	0.183128624	0	0.470902175	0.020070204	0	0	0	0	0	0	0.020070204	0
103260	0.908351	0.091649	0	0	0.091649	0	0.091649	0	0.091649	0.031118227	0	0.01550472	0.045026054	0	1	0.602647288	0.305703712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103318	0.115638	0.884362	0	0.17016363	0.71419837	0.067168214	0.647030156	0.327794198	0.386404173	0	0.320670783	0.361572209	0.031955378	0.301444	0.698556	0	0.033753113	0.081884887	0.054807945	0.027403973	0.054807945	0.10961589	0.054807945	0	0	0.145830231	0.024333399	0	0.151565153	0.137197934	0.039031111	0.019951194	0.135146925	0	0	0	0.172696078
103323	0.718545	0.258488	0.022967	0	0.258488	0.133037311	0.125450689	0.22388447	0.03460353	0.041205314	0.217282686	0	0	0	1	0.049505595	0.648741946	0.020298178	0	0	0	0	0	0	0	0	0	0	0.157495784	0.066388686	0	0	0	0	0	0	0.22388447
103348	0.933	0.067	0	0.022311	0.044689	0	0.044689	0	0.044689	0	0.0223445	0.0223445	0	0.067	0.933	0.088635	0.555135	0.28923	0.022311	0	0	0	0.044689	0	0	0.022311	0	0	0	0	0	0	0	0	0	0	0
103353	0.711621	0.264006	0.024372	0	0.264006	0	0.264006	0	0.264006	0.066134559	0	0	0.197871441	0.047589	0.952411	0.167787423	0.543833577	0	0	0	0.047589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103354	0.811139	0.092014	0.096848	0	0.092014	0	0.092014	0.092014	0	0	0.092014	0	0	0.422947	0.577053	0.724016993	0.087122007	0	0	0.052868375	0.052868375	0.052868375	0.264341875	0	0	0	0	0	0	0.092014	0	0	0	0	0	0	0.092014
103356	0.026522	0.864163	0.109315	0	0.864163	0.190287828	0.673875172	0.798574757	0.065588243	0	0.379613843	0.453186089	0.031362204	0.138993	0.861007	0.026522	0	0	0	0	0.0833958	0	0.0555972	0	0	0	0	0	0.21593142	0.553873084	0.028769454	0	0.096678654	0.490516559	0.055707776	0	0.155672566
103373	0.341897	0.658103	0	0	0.658103	0.266444187	0.391658813	0.178181387	0.479921613	0	0.124274854	0.502284611	0.031543535	0.064022	0.935978	0.008615804	0.333281196	0	0	0	0	0.032011	0	0	0.032011	0	0	0	0	0.178181387	0	0	0	0	0	0	0.178181387
103386	0.564306	0.364465	0.071229	0	0.364465	0	0.364465	0.123338965	0.241126035	0.243284032	0.121180968	0	0	0.481122	0.518878	0.272540047	0.291765953	0	0	0	0.037046394	0.369982818	0.074092788	0	0	0	0	0	0	0	0.123338965	0	0	0	0	0	0.123338965
103393	0.527	0.449	0.024	0	0.449	0	0.449	0.283768	0.165232	0	0.283768	0.118087	0.047145	0.339	0.661	0.04743	0.47957	0	0.024093069	0.072618546	0.048525477	0.024093069	0.048525477	0.121144023	0	0	0	0	0.212826	0.070942	0	0.023576297	0.023576297	0	0	0.023576297	0.21303911
103444	0.594672	0.375857	0.029472	0.1879285	0.1879285	0	0.1879285	0	0.1879285	0	0.040997542	0.146930958	0	0	1	0	0.174498173	0.420173827	0	0	0	0	0	0	0	0.09396425	0.046982125	0.046982125	0	0	0	0	0	0	0	0	0
103445	0.339793	0.660207	0	0	0.660207	0.221155481	0.439051519	0.370560985	0.289646015	0	0.252287542	0.356603549	0.051315249	0	1	0.03041793	0.30937507	0	0	0	0	0	0	0	0	0	0	0	0.370560985	0	0	0	0.370560985	0	0	0	0
103491	0.085222	0.889448	0.025331	0	0.889448	0.607561471	0.281886529	0.209629552	0.679818448	0.097117048	0.257964825	0.394166886	0.14020013	0.960295	0.039705	0.010986138	0.074235862	0	0.084590466	0	0	0	0.169180932	0.706523602	0	0	0	0	0.055900236	0.128263518	0.025465588	0	0.1900795	0	0	0	0.019550052
103500	0.796207	0.053195	0.150598	0	0.053195	0	0.053195	0	0.053195	0	0	0	0.053195	0.058618	0.941382	0.536761357	0.259445643	0	0	0	0	0	0.058618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103503	0.238499	0.761501	0	0.253450378	0.508050622	0.186957548	0.321093074	0.246674327	0.261376296	0.03745908	0.21900589	0.251585652	0	0.047268	0.952732	0	0.020303181	0.218195819	0	0	0	0	0.047268	0	0	0.091721664	0	0.161728714	0.246674327	0	0	0	0	0	0	0	0.246674327
103520	0.227227	0.754837	0.017936	0.11866868	0.63616832	0	0.63616832	0.197926596	0.438241724	0	0.106764312	0.488334254	0.041070391	0.454626	0.545374	0.125968059	0.101258941	0	0.088523865	0	0.114930817	0.206374745	0.044796573	0	0	0.11866868	0	0	0	0.197926596	0	0	0.09172631	0	0	0	0.106200286
103523	0.29655	0.688233	0.015217	0	0.688233	0.037504569	0.650728431	0	0.688233	0	0.15749524	0.293126693	0.237611755	0.777569	0.222431	0.21200834	0.08454166	0	0.752686792	0.024882208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103533	0	0.995828	0.004172	0.037139405	0.958688595	0.651534356	0.307154239	0.958688595	0	0.52604873	0.361192639	0.071447226	0	0.108741	0.891259	0	0	0	0	0	0.02718525	0.02718525	0.0543705	0	0	0.037139405	0	0	0.102154022	0.507515362	0.349018252	0	0.958688595	0	0	0	0
103547	0.136864	0.863136	0	0.066489955	0.796646045	0.062935038	0.733711007	0.796646045	0	0.062935038	0.691488767	0.04222224	0	0.061593	0.938407	0.052829504	0.084034496	0	0.047549796	0	0	0	0.014043204	0	0	0.0443488	0	0.022141155	0.607840932	0.188805113	0	0	0.062935038	0	0.168092315	0.293165744	0.272452947
103561	0.168596	0.831404	0	0	0.831404	0.252442522	0.578961478	0.616847727	0.214556273	0	0.297487159	0.500656524	0.033260317	0.090854	0.909146	0	0.168596	0	0	0.037590116	0	0	0.053263884	0	0	0	0	0	0.426097437	0.130669321	0.060080352	0	0.325928768	0	0	0	0.290918959
103577	0.568239	0.401682	0.03008	0	0.401682	0	0.401682	0.189066094	0.212615906	0	0.095263305	0.306418695	0	0.160154	0.839846	0.44576588	0.12247312	0	0.106716055	0	0.026718972	0	0.026718972	0	0	0	0	0	0.189066094	0	0	0.189066094	0	0	0	0	0
103592	0.393314	0.596196	0.01049	0.059174838	0.537021162	0	0.537021162	0	0.537021162	0.100634544	0.436386619	0	0	0.400085	0.599915	0	0.312222093	0.081091907	0	0	0.07281547	0.218046325	0.07281547	0.036407735	0	0.059174838	0	0	0	0	0	0	0	0	0	0	0
103610	0.716845	0.283155	0	0	0.283155	0	0.283155	0	0.283155	0	0	0.183764763	0.099390237	0	1	0.704512399	0.012332601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103626	0.546627	0.438907	0.014466	0.32918025	0.10972675	0	0.10972675	0	0.10972675	0	0.056178779	0.053547971	0	0.120505	0.879495	0	0.104898268	0.441728732	0	0	0	0	0.0602525	0.0602525	0	0.32918025	0	0	0	0	0	0	0	0	0	0	0
103645	0.738473	0.247139	0.014388	0	0.247139	0	0.247139	0	0.247139	0	0	0.179214576	0.067924424	0.061171	0.938829	0.473402547	0.265070453	0	0	0	0.0305855	0.0305855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103646	0.751399	0.199598	0.049004	0	0.199598	0	0.199598	0.199598	0	0	0	0.199598	0	0.175186	0.824814	0.543127728	0.208271272	0	0.0437965	0.0437965	0	0	0.087593	0	0	0	0	0	0.199598	0	0	0	0	0	0	0	0.199598
103707	0.904495	0	0.095505	0	0	0	0	0	0	0	0	0	0	0.515271	0.484729	0.651391069	0.253103931	0	0	0	0.515271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103718	0.901688	0.071463	0.026849	0	0.071463	0	0.071463	0.048841816	0.022621184	0.0357315	0	0.0357315	0	0.126084	0.873916	0.08764227	0.79568646	0.018359269	0	0	0.0252168	0	0.1008672	0	0	0	0	0	0.048841816	0	0	0	0.048841816	0	0	0	0
103731	0.564299	0.435701	0	0.070294257	0.365406743	0	0.365406743	0	0.365406743	0.205281854	0.084191906	0.075932983	0	0.072313	0.927687	0.035807029	0.498714477	0.029778058	0	0.0361565	0	0	0.0361565	0	0	0.070294257	0	0	0	0	0	0	0	0	0	0	0
103750	0.085549	0.907109	0.007343	0	0.907109	0.291106699	0.616002301	0.414195948	0.492913052	0	0.157098579	0.750010421	0	0.386684	0.613316	0.010245177	0.075303823	0	0.281119268	0.035188244	0.035188244	0.035188244	0	0	0	0	0	0	0.120789065	0.204707235	0.088699648	0	0.295672535	0	0	0	0.118523413
103751	0.223862	0.769176	0.006962	0.127556302	0.641619698	0.073484704	0.568134994	0.082461605	0.559158093	0	0.354634756	0.286984942	0	0.072418	0.927582	0	0.175917475	0.047944525	0.072418	0	0	0	0	0	0	0.088654564	0	0.038901738	0	0	0.082461605	0	0	0	0	0	0.082461605
103754	0.197466	0.797741	0.004792	0.050485837	0.747255163	0.077227327	0.670027836	0.300816533	0.44643863	0.546854032	0.070857724	0	0.129544155	0.816186	0.183814	0	0.190846347	0.006619653	0	0	0	0.077067547	0.353518723	0.38559973	0	0	0.050485837	0	0	0.110137055	0.190679478	0.10324595	0.197570583	0	0	0	0
103758	0.777227	0.157902	0.064871	0	0.157902	0	0.157902	0	0.157902	0	0.093359873	0.064542127	0	0.078196	0.921804	0.247150414	0.530076586	0	0	0	0.026065307	0.026065307	0.026065307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103769	0.158279	0.841721	0	0.12403264	0.71768836	0.234620937	0.483067423	0.211997965	0.505690396	0	0.080789461	0.574784407	0.062114492	0.221633	0.778367	0	0.134680234	0.023598766	0.193928875	0	0	0	0	0	0.027704125	0.082729771	0.041302869	0	0.168773064	0.043224901	0	0	0.018777932	0	0	0	0.193220033
103787	0.182691	0.817309	0	0.817309	0	0	0	0	0	0	0	0	0	0.037751	0.962249	0	0	0.182691	0	0	0.037751	0	0	0	0	0.562308592	0.050673158	0.20432725	0	0	0	0	0	0	0	0	0
103818	0.060546	0.939454	0	0	0.939454	0.034177337	0.905276663	0.939454	0	0	0.344975024	0.539641167	0.054837809	0.1122	0.8878	0.030273	0.030273	0	0.0187374	0	0.0561	0	0.0373626	0	0	0	0	0	0.694617256	0.244836744	0	0	0.341923678	0.015764978	0.211376211	0.09625176	0.274137374
103819	0.855049	0.108416	0.036534	0	0.108416	0	0.108416	0	0.108416	0	0.054432096	0.053983904	0	0.033449	0.966551	0.760166778	0.094882222	0	0.033449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103824	0.276791	0.721908	0.0013	0.01888006	0.70302794	0.114487397	0.588540543	0.57421424	0.1288137	0	0.210765667	0.388144538	0.104117735	0.258341	0.741659	0.109664594	0.167126406	0	0.06458525	0.1291705	0	0	0.032292625	0.032292625	0	0.01888006	0	0	0.369219756	0.164225273	0.040769211	0.123004729	0	0.04080998	0	0	0.41039953
103882	0.389489	0.58918	0.021331	0	0.58918	0	0.58918	0.1616869	0.4274931	0	0.190845418	0.398334582	0	0.04387	0.95613	0.354264783	0.035224217	0	0.02014449	0	0	0	0.02372551	0	0	0	0	0	0	0	0.1616869	0	0	0	0	0.1616869	0
103900	0.5653	0.374732	0.059968	0	0.374732	0	0.374732	0.203812987	0.170919013	0	0	0.374732	0	0.037073	0.962927	0.535635317	0.029664683	0	0	0	0	0	0	0.037073	0	0	0	0	0	0.203812987	0	0	0	0	0	0	0.203812987
103902	0.931195	0.045215	0.02359	0	0.045215	0	0.045215	0	0.045215	0	0	0.0226075	0.0226075	0	1	0.907851804	0.023343196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103904	0.73067	0.238	0.03133	0.119	0.119	0	0.119	0	0.119	0	0	0.119	0	0	1	0.70450763	0.02616237	0	0	0	0	0	0	0	0	0.119	0	0	0	0	0	0	0	0	0	0	0
103907	0.54954	0.435993	0.014467	0.2179965	0.2179965	0.177286308	0.040710192	0.090345161	0.127651339	0	0	0.123822666	0.094173834	0.181058	0.818942	0	0.381044991	0.168495009	0.060292314	0	0	0	0.120765686	0	0	0.107279784	0.110716716	0	0.090345161	0	0	0	0	0	0	0.090345161	0
103950	0	1	0	0.054	0.946	0.182578	0.763422	0.918566	0.027434	0	0.727474	0.218526	0	0.136	0.864	0	0	0	0.0544	0.0272	0.0272	0	0.0272	0	0	0.027	0	0.027	0.618495289	0.272541288	0.027529423	0	0.299751969	0.436755169	0.073558765	0.054249589	0.054249589
103955	0.54902	0.433338	0.017642	0	0.433338	0	0.433338	0	0.433338	0	0.123503063	0.309834937	0	0.039152	0.960848	0.033592887	0.488929761	0.026497901	0	0.039152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103974	0.121516	0.878484	0	0.116977172	0.761506828	0.051073501	0.710433326	0	0.761506828	0	0.09722843	0.631746064	0.032533095	0.735472	0.264528	0.018364592	0.103151408	0	0.686195376	0	0	0	0.049276624	0	0	0.116977172	0	0	0	0	0	0	0	0	0	0	0
103979	0.109451	0.890162	3.87E-04	0.101892393	0.788269607	0.032215002	0.756054604	0.548708167	0.23956144	0	0.481701309	0.274492031	0.032076267	0.104335	0.895665	0	0.05943058	0.05002042	0	0	0.034778299	0.034778299	0	0.034778299	0	0.027132824	0	0.07475957	0.348136127	0.20057204	0	0.073439101	0.085216573	0	0	0	0.390052493
103999	0.107154	0.892846	0	0.081658802	0.811187198	0.343363373	0.467823825	0.326769728	0.48441747	0	0.294371722	0.437987548	0.078827927	0.224109	0.775891	0	0.034600134	0.072553866	0.172609872	0	0	0.045416809	0.006082318	0	0	0.03857815	0	0.043080653	0.135105885	0.191663843	0	0	0	0	0	0	0.326769728
104001	0.108	0.857641	0.034359	0.034827086	0.822813914	0.052119502	0.770694413	0.709429334	0.11338458	0.375943677	0.258073939	0.188796298	0	0.516387	0.483613	0.024705864	0.083294136	0	0	0.042902981	0.129225847	0.301355191	0.042902981	0	0	0	0	0.034827086	0.155015985	0.355943399	0.198469951	0.482369381	0.16803756	0.059022392	0	0	0
104008	0.171716	0.828284	0	0.766148619	0.062135381	0	0.062135381	0	0.062135381	0.047884942	0.014250439	0	0	0.04597	0.95403	0	0	0.171716	0	0	0	0	0	0.04597	0	0.264321274	0.264321274	0.237506072	0	0	0	0	0	0	0	0	0
104020	0.117421	0.882579	0	0	0.882579	0.040644528	0.841934472	0.733403732	0.149175268	0.200112432	0.484905672	0.136309914	0.0612501	0.211001	0.788999	0.073475251	0.043945749	0	0	0	0.085745531	0.125255469	0	0	0	0	0	0	0.416075339	0.243227481	0.074100913	0	0.275396035	0.225053736	0.176503142	0	0.056451552
104040	0.003114	0.996886	0	0	0.996886	0.263018402	0.733867598	0.996886	0	0.251265116	0.428102724	0.055041067	0.26247809	0.035634	0.964366	0.003114	0	0	0	0	0	0.035634	0	0	0	0	0	0	0.329394063	0.589001121	0.078490816	0.012778085	0.984107915	0	0	0	0
104041	0.373589	0.625946	4.65E-04	0.344896246	0.281049754	0.053477023	0.227572731	0	0.281049754	0.061273905	0.155544457	0	0.064231111	0.432467	0.567533	0	0.12670906	0.24687994	0	0.074816791	0.357650209	0	0	0	0	0.230473123	0	0.114423123	0	0	0	0	0	0	0	0	0
104096	0.914811	0	0.085189	0	0	0	0	0	0	0	0	0	0	0.134023	0.865977	0.375076169	0.539734831	0	0	0	0.044629659	0	0.089393341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104110	0.735239	0.236661	0.0281	0.062534119	0.174126881	0	0.174126881	0	0.174126881	0.174126881	0	0	0	0	1	0	0.505669445	0.229569555	0	0	0	0	0	0	0	0.033386216	0.029147903	0	0	0	0	0	0	0	0	0	0
104131	0.254489	0.745511	0	0.05721126	0.68829974	0.68829974	0	0.282624133	0.405675607	0.085132353	0.348371212	0.112020094	0.14277608	0.110304	0.889696	0	0.153669874	0.100819126	0.110304	0	0	0	0	0	0	0.05721126	0	0	0	0	0.282624133	0	0.282624133	0	0	0	0
104141	0.577857	0.422143	0	0.279686201	0.142456799	0	0.142456799	0	0.142456799	0.142456799	0	0	0	0.042458	0.957542	0	0.082424367	0.495432633	0	0	0	0	0	0.042458	0	0	0	0.279686201	0	0	0	0	0	0	0	0	0
104143	0.833211	0.137453	0.029336	0.083071095	0.054381905	0	0.054381905	0	0.054381905	0	0	0.054381905	0	0.032089	0.967911	0.024332261	0.808878739	0	0	0	0	0	0.032089	0	0	0.045305397	0	0.037765698	0	0	0	0	0	0	0	0	0
104159	0.911	0.089	0	0.02225	0.06675	0	0.06675	0.04452225	0.02222775	0	0	0.06675	0	0.067	0.933	0.378065	0.532935	0	0	0	0	0.022311	0.044689	0	0	0.02225	0	0	0.022261125	0.022261125	0	0.022261125	0	0	0	0	0.022261125
104173	0.922761	0.051493	0.025746	0	0.051493	0	0.051493	0	0.051493	0	0	0.051493	0	0.041095	0.958905	0.328645944	0.594115056	0	0	0	0	0	0	0	0.041095	0	0	0	0	0	0	0	0	0	0	0	0
104196	0.803519	0.194233	0.002248	0	0.194233	0	0.194233	0.130183503	0.064049497	0	0.053746602	0.140486398	0	0.130919	0.869081	0.160036879	0.643482121	0	0	0	0.0654595	0	0.0654595	0	0	0	0	0	0	0.130183503	0	0	0	0	0	0	0.130183503
104212	0.264831	0.718021	0.017148	0.4922235	0.2257975	0	0.2257975	0	0.2257975	0	0.089963595	0.135833905	0	0.183109	0.816891	0	0.05893708	0.20589392	0.073812337	0.065903126	0	0.032841515	0	0.010552022	0	0.274163075	0	0.218060425	0	0	0	0	0	0	0	0	0
104216	0.339834	0.660166	0	0.510353869	0.149812131	0	0.149812131	0	0.149812131	0.149812131	0	0	0	0.425555	0.574445	0	0	0.339834	0	0.02638441	0.053194375	0.29278184	0.053194375	0	0	0	0.046442202	0.463911667	0	0	0	0	0	0	0	0	0
